id,name,category,description,address,latitude,longitude,operating_hours,price_range,images,reservation_link,rating,review_count,is_active,created_at,updated_at
,벌툰 플레이플러스 신촌직영점,cafe,,서울 서대문구 연세로5가길 8-3,37.55738266,126.93618216,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",₩₩(보통),"{""/api/photo?ref=ATKogpc1EbxeFNLD2ntobxhhPGMBCOiIHHpAr6xVPcYXEhZmuINen3qvi8AXNneIF0K6jBYPS4vcebhyVVt0kh8H3qHpEAHxY-zWMvhXOFWoiqJ-S3tOhoF9rCB9CXlMtY79O7jHxcqoIkfo5t8zYxx_0Hd1kevEC8DnNPmaFdrOCqYw7Upmed4Tz7iV3FKBo1YJjarn4pQVwvrX-UQeSi16xsbq8OxNwIrRg81WKHjvRG3q8m-p7d1PrXCylJ38puQNVAxNeQaCl_fZpCo_rdhs-Ub2jGQ0nYJJ9KLyhB7vYOUohuaJWHeTb7NMZfAg-DSpDghjJ96FrO49P0NA89euQoS2lmme4gXG4W293ycZ5Y93hiuNKynzsIEtVY9yuJxNOjuZQX9K_F587nbI_7G5ti0bxt2Ja44hX5DOLo2030c"",""/api/photo?ref=ATKogpdUyLmaZCfR4zhoYaI1Hv4Lb_Q51mizj3cromHFAVuiVN5zKqtEfa8i6NbBE7wftcp2RtHnREf-EugZO5ibol45-RZ7qkkSklWvNUxRn_FvS4-9pY572srLylVHBrmctbBsz727Ncn4QsS1eFEosJR2uNoRQJSCxTmS1iFyAM-Kl1vB-NtDtYfOpnN16xysFZF-fGhmrspt648tXK4dLtFkBsQzWZyxTYA3QO04Y4k2JukXSln2gUj4Lj-Nkf9gHy01RF-6V-XkwujT84lV3u1Z6MQI5MCxX77zrIhkHXeW1c7GxvHQSa7E8p8XfBTAmy2c9F4kcX_axbF65FhMMzeF5q-IjL8dezH1OaXSgGZANI69tXjR2ibcwOneII0DUgEHh9XqzIkGjk3g2oPYVmBtLdhsMlc0bIQ75lq6V1E"",""/api/photo?ref=ATKogpfSZKpVVPXGY_kpzHnW8qwylrCLNYQqhfCPiCpI7BuOK_rIdXKHMlOeEG_-wXFFWNQ7zrzW1ZOpIvpR-EuBDIH-Npx-WZqhgoxWH-23ygqZEgu36tVlFWSNVHB3QJMumpt_IqE9IpnVEG8bZFo7wF2ewHS1uicy8Cf5fuZkAhHmMsRC9R_2ZEeOxtbQN9cAvvM5KV8YJSqCgH1cZOTwCInKkrjEuZPuXfoggtnMeHEzkdb03P5_0jQALev8CwJHIP-l_q_TR4DwhvFfgj5oNKgy0ANnF1IFR4tczhuOjrjVj4GidEBS22Ru0vPlbjhUAy5Qpp-ViysmVklvv9iVMUZ16aveSwzONxirjyzfn-ycAa5gDjFgvF-GWN4-6TmKXwDtPfxl925mJOr47WEf6uBdoIxL-L5NpuKFKBTEozvbig""}",http://www.beoltoon.co.kr/,4.1,117,true,,
,레드버튼 신촌점,cafe,,서울 서대문구 연세로 8,37.55617763,126.93713159,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",₩₩(보통),"{""/api/photo?ref=ATKogpd9LgBn3EJfm8BgO32Dbgbzq2-BTI7iIYo5BGswtcHRSkrIueJQmCnE18HsHedAv7mbi85_JlLOztqMxG_4W2xApDIFGDlSRMMQZmB_ayD_KXnNoDF6VrDQSo7mIGUMVok9AG-XfKPR6FO3fvFocg5JBP29ysWmqkMXpjdPRwiiRa5CMhVNCg9x8nnbw-JghV-un4pKYWIKk6cLuSeeq7bAcc-eEf7D5BMfJfWakhgo4YHdBgpKMTfNNrb74SGk-9EJo4HmtrNYzBN8PVWUzPHH2zmSvgfoARXZGXloI-Yf_dzKIM14qA4wVilrmJgMTmVwTr5OwKqM6XP854eUa8qLYoCXh_H33pUME89LLMK5_4AkmHCjP9SqWTe1jqhKu6hieIJLbRmHNAVCqUBqDuARRTyp_A4JxE3sdnDkHvI"",""/api/photo?ref=ATKogpcn8lurNX5yTSTy8m8f2k9b0EpqFAi4iFA6zOSE0hF_WlDdhTeAKhhnnfJ_FPqeEtJRDvX_eaHfg3pamGSW5g_119fH5EuNF4JmDdzno0IMpQT3ue_2I_eM4Bc5a55gv1vbhyFtmyfZ5CVZ9kCc9jW0374YblUggI6ULA4tOisq_zYYSDVWKicXH5xEIlL_tTL3h71F7m2aJXSqbQDmjQuhcI6Q8Fov8HK0yjhT-T6N_qNOvajhMELEPg2CrrD7WxRMVTm12Y4cQFe7H3tl5Q2NUHX2f7mILReQfAB_EDmCgUSWKbXW4RBwig9AU6RIngCt9AZPEgGVyWksbrVubgr1u6umfPNopXUPk_tW025dgmV1DIgRx_an_vY_z2XRyai80Jnd6B4zOWq67bL0p98tO8QhvcociVVBD3FM16H4zfPM"",""/api/photo?ref=ATKogpd-dBEJtyuCxGCm43ZzPEDVYdnR6wz9K3_YmzaWeV1N34FnqOyytwsx714qngx0LySdClYjolAyqmilFhqf59-MRRleZBtqH1mABc7IczfcsytSNp_FwRNfIzmob_sZQfp9KwYLvluYb83thxy5-VIPf6YA4pU5VUVX8CN7Nqug0fa4Rr6tsUJchBCQP21_pa4p6UEVY99BVHyT8x98B9pUW4a7ChSUvGbqlGiw8-AE1iABfS8Wh4drh6ddNrFgSpPTdFNMZjifkMMyMOuRBZ_TPdQF9H3jpMf1yUdT7vUmNYmdVpY9snxOC3r9p4FnH8Vp0BW27jHfZKPGgMOlh4i9cpZpwUjRtEOKoIdDFBBokrK3vsRontzdzR8p2QBb4Ij5lEQh7vR5-tBBhGOHtNI79DTrevR-ClCVMBiLKfE""}",http://www.redbutton.co.kr/,4.7,165,true,,
,놀숲 프리미엄 신촌점,cafe,,서울 서대문구 연세로5가길 1,37.55705105,126.93609643,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpcaKdmwC6cWGxTD8h6Na2OKP0bgNOI0tXrDFl2eqtPI2BYXjhvo1uLs3AdOoLjsRmyT4k-e3b6nJuZiHUCwfkGxivBVMzGlQFB5MxGOrnpN93ITBlYVDcTjiIcVWVhpadM327vK2Z_3aYeh8yGMF0skeCXK-bQSk8g76HBNXIiBLiNnNyuw2f9LgJvQfLmxCxTRrvsTwk-18GviLeAdjQSlYw1Od8qzfl4SY04Dge8flAl714IxSyJrROKt5tCICrM7UFXQ62IDMiM7ug9y_GGNTrq31Iu4BRSGw-yvmWW4HnxiUgJEfmXz81y-Vo2smOrua9zTwL8NSVACIzc7pDYx33m14BWJ5vEofp_jocM60m3uRv2f92EIxrz7G8-YFbAPItPu_okUh_8zQMD2-Yz3aounk-3mgLCOU7C6VAq3cQ"",""/api/photo?ref=ATKogpfn4uhoV-Y9cjmUJrtZmZoLAdh7-hcoC3Or812_lOP7PRMt6W3j9BfQcTsUXGI-SVZMcwqYNcOpgFQG8AJDvg1kY4DsSf0IQ_y6YK1AYUfrYYlm08YlBZnCfJFWz9KNp93jZ-Uke6m4gFPiB4JPOnG8IaOGSoURRzVeyGqmy8-uSv1tcf06XgGwQLCO88sSFRhmE4_co5ukGah7KiG7jJzS5aSzkhct5Ht8KD6FgnbMCLOLpT4AWKsOr3p2QmB7vaQBe25ZVQ2xOnbL0WyeLLgfJF8BNKNqxe0aU4ucTcCH7PHbSy_VKCZcXKboZxcOxK_RdQH7Ia2vps8CS71h23PdvgA3i7yHA9Ajfg87pOeCJyRFYtjEI3uvGWu7AB8bNbTgMrQZpgJ040aaN6kYysiTZ-eahRaLVRiIWQQGUiNGsw"",""/api/photo?ref=ATKogpeJ3fmqNep6NnLxOEbyeWt7Oda_22rL7XuVemF_KGuy-0zmZ0QV1JxPFuPZfHLXKEYF3rMff1jT_xdtSVJUiLhrqL9YOkOi6cS3PFh9QGZ0w32H-4LQthrBLv3s177CFOtg9tKqh1I8Yoh4czVBx3OZ4KdtjZEWJ3F9WbqHGvVB-maID7JpOvIT_PlvXf5nuq_CnX2IhyipkP7Q5HKCfklXHBiuCUI1bzK4_i6KHVFNoMA6KsMdcRp3wGNbUMmAnFtXl2EDvYYlwKwoQmTY7EM-SvNucUZJkFZ8ra6xoM4J9gC9XYOC3v0x1Y96qZe5IRb-38DurHLjxOXcI4hJ5Ipz3MLU6Go05AttEsWy5geLtX9Xi6H5sfstChnNBZprU4O9olnTln5_Ii4ho-LvdAAeGosc637AyNdaffhllq3kig""}",http://landing.nolsoop.co.kr/,4.1,235,true,,
,홈즈앤루팡 신촌점,cafe,,서울 서대문구 연세로 12,37.55662817,126.93719912,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,{},http://place.map.kakao.com/1118312144,0,0,true,,
,놀숲 이대점,cafe,,서울 서대문구 이화여대길 75,37.55904009,126.94428774,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfypGbo56BGwAR9Si3U4zd4H9w2KdXZyWml55JqRXGLaoKzwz2MFajq-ApvKRbFY_PJsros3ahedHGoWQqo-9VojcRpAArSPJyFBAGk7QSZrwquftKDvGrrnK0i4_KdHBbl_gngbUgDTnq49Lj_ULNntzCsDqYCfd4LheDAJ5YOEh9ndEOrkzjbj1ezDq4bFDgEzUoBlRUw_1-VBe1i4ZqCgMEJkmxRwi9vviy66ZVO9KuOaidG-oV1zek2fRaulUaRMjaiWQBVxpVzikRNQTFnrIgU6hkq8-nI3eToCIXX-C8cOEXkAERu9P2DgPm89o0IlkR-FvBym9PrIOtv0OVhc_7D61pKkLzziitlVkVtL2HhifXjEKKHKBlaByWtmeK8HHX5haVh8lkS7RdfjE2HfKDgn1n-FpbJ8e5Pk3DFla-e"",""/api/photo?ref=ATKogpfcwxLsf1Vc6GRhrzh_fB-XbF84-pVr3xzOU3_KjYuAh8ta2GLa8x-xq-EnWWliiAEsLDoMw3hS8CsUK-EniLgq59owc0uarOPlZl8XOI1DQ55d6nDvhS4IIbMqFcZGXaNfvXRFBfutZZtJBlTxUaMK7DlFESLhOT4JBrT_z3IgGDHciCKYf5NUxLo3Xt2pfEL9Zt9jee96ZXvn7Os62eAHXjVLl9ZoYMyeMwN8nSlp4whNPPF_F9gcLnNto9fBZ6W3Ffu3u8XwkMyfToliR7LN5soLxk3mw8D4c16roFKMwFnn7Qc43W8S5GZseYSZ_ll2hTXAqBPQKJa8xMNTX3-RpfJgWJvyMKKkG4VjmrtoiIqGzVk0XBjuKv6ywq6DRj4OfxV27MzNwARSU0s9_qxjhOjGM6e841KitJKbg8n35HAZ"",""/api/photo?ref=ATKogpfFHGtcbSXIBgA-4ZM0L2M-YqIvV0TQ2GhixkpRbcFpNnzKeJLHKj3vvWePEQn5H6_Kc0Sve7EuR2OGCAIa75-WIda93wNiMXXLun_LE66J_tTlzwal-FDvPMmZaPt85em_w_6EnNwR24w4ER_ez2LQIre9mQHBhDVJQzi0R3q3oWS-cY-nF8qVMgmioZpvrv2eW_UKnhRftD24zhfYkmxi-kRzyerE5B0vr1ssrjNOxdfAkAd4D3f6tnBmkkMUGSijfWhu8zZ7nyPU-OgXgWOT4xl4mAatl7IVxxWwZqj1Hkp-OBN92zCiRp4QdoErOFy5KyIab-Zvv0Pw7A2TyZ0e-yy6iolDrAbWYiM4A6oDZRess_MC6OyDAEAsUNYrXBMz_DXawSmr_xsiLj-z--Y9zXHWil8chMBd7QVyfSY""}",http://www.nolsoop.co.kr/,4.6,49,true,,
,히어로보드게임카페 신촌점,cafe,,서울 서대문구 명물길 23,37.55813863,126.93794369,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpcTTSNxEAPRj4lZixnHD0C6C4DJGSfuKtZQdcxiC5oKEUYdjGHgRwDzqVRlqPGvwPpcwxmOCslCMr682ISv8XThXjaPKppFksVzHGaIrO5YCPwbx-sCCN8tHkgXL8BTyNV8-udHsyaKHr0tLVMVABS7IvafnbODd-J2MbHWZmLyGTONRUywDgPdp0yzoYQY99PClqC7X7ALD7lLTGBnsl_QuP1puVQg8jHNTD3kFyZAsQm7yOwy3DISYq3-wMUiAInXizrZy2inu3Eo0YuPJ9mOvpLzC0UocVTKyxRZVJxdhrcSiQNUI3afPBZJR7m0JoJjj4XSFRjZdsr4oaiA6KaI9RaaYfzY7GE0wcHeNS0QEc7oXRDGf9Qf1Q3wTGU1NkCa7dim0XJbmvSoejRugTGSl9cK_6rwoYEd_sg2H1oaEw"",""/api/photo?ref=ATKogpciAwk_ZFE_wvPMgl8dn54JfrLSbICvbJPSKKahfuxX1D1keb9QxNlrob296crPI-WvMynhrRQ8vl5bB0_ocpeq4sHLzus3pVYClCOC3Td1uvyCFMJEHckq1Kc0Vy4nDwo8Zr-3Ei5lPMZfH78fi3502KyVBIeEdzGAAC_Xkp3wmuL5S2UlwK4NlrVHD4H8b2YTrssZrlG4B2ApWPX2FitGkVwpRnycqkp3OsgvT4yjb470np6663YFsX1XZAYE8TWgdF53Tpr3BUPNm0_S3bei0AumNR7ojJObG7MK55_D_xYobri2DJlIwmFRhTRhjqPFhFdcn_XB34Qd8zskIv3_RCEBySVYqniCYRsbJyLZZID9dPBwpMUmoGRQaig53114Uh6PkaCAGinmll2GsMUw7I6gyeQO8gfOWUR5QcDmhg"",""/api/photo?ref=ATKogpfI4RmonYh2s9MCjJNThbBLmSw7eugRN7D3hXIOhuyHsdoyiIAyEkRRCJet0Gwp5KCpiKBSi-vruIuSVfQn16vp0jFb2ALs7bUKaXG3d9naOflsVEH54tRXk57agIzr9bzlHnUZadCCR3OK9fJqRAVFnrRMrv5aD-DCJD8XpeyCGtZCzF3B_zpeBzUW4PuXcVqumEb6b0hYSjA7g31aPSyipFQUWPHucXlv9mnJ0V-EEW_ueFvuXH4nepN7_scymrKcEopq86TE9_0ablwErhJc18ejdTClK4FUlPxFQHxDc9Qa6HMqaEM46CVhVriE7Uqr7s5b4pKvy0rhAXhtIyO9i97DSxtBM2jWLvQUUEesYbNFCUKo2TjZ9RJNojktETzD3RCKjKbZZxgWiy-I-VuSdYe7SKalUY1G1d0hkAjXay8l""}",http://www.funhero.co.kr/,4.4,10,true,,
,벌툰 봉화당 홍대입구역점,cafe,,서울 마포구 어울마당로 137,37.55644995,126.92514614,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogper8AGRmuQg1QP2caZGNCxve5TcbF8ysivUezeZ-xN4xBisLCmYx8oIlNSQPidX5Rviu9acdwWHaMdWEx5IC18bNbMjJ1pOIFtnh0n-v3kIlZuOZzvS2DND1LsiK8UHzhvxx_VwBdGbb4atZelVHPIlbZfU_ynq8X7keOM28sq6td1JmhAvt6Vwh1iwD0NtVFS42P8Hxf7-_L9ZMtTqPuxRmKg7N6lvRD7g8M3ck-W6tRorwuioc_B-Cn2j0o7YUFpIv8_JeuTpFjlJZjITZ-T2w1Cy6m1oCgkTPbqJPhPcbo9Kl3rAeUK8llbeWwtZqjOCHixsr64TOfiXtZ3t5xiuP5MFsSjNkU-JZrQep7BWYeYcCKuFqnKzsVap7dWepNlY02j2nbM3ta2fPhheteIefG7NMlPEs09HA85OhPhHfRpv"",""/api/photo?ref=ATKogpcAOwM51ZlyDqEF7qLFCobFZXvald-f3tIScnjDQv7ReBYyDXnc0glQiqrv3TUIF32FjCDbT4_f7MxfSwQt3DQpVRoAyDFqXj_64oDBtFkVjqcGWGZNRu9MIBZBbauWybwOagVS7GFaaYrvgRL8TrNvHEEmbmFwqZHm7YjcutOUPeUtuy-Igv8PDkQhT7tdfDD6pDiBhgZsz7Gd20aUHsfjXC0qKqofYkdAoSfPwZw67mOH0JDH02KzoLz67ickUqhC0fip34Zuyl-pO5hsO6QKc_1SSlIaBxYlfOEG-ChzfQsNqAhLdXtOZ0-yuvrO-PYjks2Zcfz6wKGbF8bUFfR1IkPQlf_TAtpjKcIMKWXk5WCQ0WxvReXknXUmiYZzSHv7Cp_mQ4fEnQtDgfN3Voec7Qp0p_pngBIaOrVYBE0DpA"",""/api/photo?ref=ATKogpf5h-C7R8xMJXzbabzqf_bEZs8YC9T3M1BFLrr01aBIBLXotQu1QNV3WUrlw7nKF1ZP3w8xZjABAvS-UUcxYBg-InC2VxjDLmGE0-b2MzlY9q0JUPxPyaOLXBf_RDmvO9auSe1Y8C20WKsdZb18mV3f5MjcwzpQqgpKtA6wXzsJ3bsxZr6u-IzBsCzNre46MLMwN1qy93_v2l72N_atXSYdskHQP2tPSWeALDlAZOwEIetR525iE0MXXTt1OX1Yac3ZJiGeXnRjG0zdNCo2DfDCwHFE-6Md9JLUZH54JsAGsdZWryEQVUEALxfL9MxatsD3lsrDLUKZZilu46b4WhvrWA-1Rg4KBiBaA07xe3Q_f_z2BIvt8Jbfj0ChmA3zmWTXl7DrvvJlKYfVjS1jbzo3YT2LWFsSEEXjNJrxllDHSg""}",http://place.map.kakao.com/2134411175,2.8,12,true,,
,벌툰 몽유도원 이대점,cafe,,서울 서대문구 이화여대길 59,37.55905578,126.94508904,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpdKgHTI-20CqJBnqvqWt-lcrX2yXED36yOfgqc1JvoHwKDpaPzBvZdzybRUpFg-_XKqLPWSDUXE7z60pIQ9G8k-xmD2-l0LVUw6EargWm-RwUp-8mrIjUSwmr9Xe2ml6re4r5eRvBzId4U6j64Zg9-Vn4EdO36KP4yOWHet8BwombXMm3m_8VE_ygbg6fUU_Tb1ymZqPtQ_Ge5qO3-UB00l14aDKUdieRKUlxr7H62jiI5Dve0I-sV_NYDbnn9nURFVM1ZjY5M-ymNQVaYfHgxo-1zpIIu7q9ig32Tj33oZAw"",""/api/photo?ref=ATKogpf9_dlZEa9KpTIhCINx4cQUNOMblnVMlbGAgFKYZwI1iJtHFml3dRU4ufzTFmHdnbomegDApXfKQeeARoP6fEdRoPAuUKYqi5hC0BSSUiK3cDbg_0dPjbN8tucMnz6pr2IARqNF4b-zyB8x3ofUtWqFseGp5pEwtXLnkfExvweesB_veJhyyPyfXPXDl6_gXya_0iB8_2Ta6dV5FEWXvqfkUeI8t3znOief0e6UFpW5VMxs0HvWfmZmQh15yiaWHLFoJta-f_s0s4Flg4xd9mlKmbU_3qBfREYrtfJ5qUlxvA"",""/api/photo?ref=ATKogpevHgJZxqCegfRmPwbSQ06U6QSd0kHC5a7QN4ai-9Cm5kh9Itp0qddvijFjUjt-ppfJb9C9Oofj-3WVwFvAY0KX4pSIuIP2lMFkspl7FBy5Nqn0PLMeIDcRYbRWTDWH1g69MG3azIXOK8sHkwYeerhWryssZA70Vq38LH19Bm3O832LNNck6K-es8u7vf6tMfeIW70RcixqqprXa0oLCKgE0gKBaNJAYD89XkeQlP26nLiYVueOHUZktOIFOypoaz6jHWN8PuwiAJnp2BcGjodUaLHko85u9qn_lbEJSahoMQ""}",http://www.beoltoon.co.kr/,5,6,true,,
,데블다이스 신촌점,cafe,,서울 서대문구 연세로5가길 1,37.55703213,126.93610097,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,{},http://place.map.kakao.com/1653896730,0,0,true,,
,더파이홀,cafe,,서울 서대문구 연세로5나길 20,37.55703156,126.93506655,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfk6IC8NVWCHZPImOx3uH4b9j1_cnxxefK6Kc6Og4eMOAvNsBPxIXrxoeI3lSpFGnDAH8gccGl-3Z8ivkh6HBU32IqPc4uYw-3lnxB_D8Anl0kAZCjEBkED26-NRGtue2gWCIKv54-4USdzZusCfyWZOt-xQMF9JnDQwoDRMu50eYSDrzOPBQcbE_rpH14G4TfB0ohc8FfxghsPdY_4sMVWzvmNsT5iogA5zIvVrZIkx13MYOx3Wq-4P12qW-k6VwzqJIpjMVQnttDxz4IIPiptreQgscjtYSPe5smHnU42vg"",""/api/photo?ref=ATKogpfFOw-JoSU_1z3tKNWqET1TOTDpRUxDkT93OsmgwBzdQxerIActLWHueQnfmRs0BU7pYQj06l99f5NEeuiIeKRtT04wNe1pHZQzrUSHFKAn-XUQUSqlsmMmv7UrBshmePAU85lZM0fDWBwUSOdwjsmh13nPJZQmkTiSnz7RpfscddHUP8aXBWss5CM6UuglYHWfmyzEjWWiR0_L-sVqMcEpL-ZR1DJ3nYDn5CalbhCDFuFPzheYkXAVafhFK101ECaEZlN6tHtM7BL8gdfz_cRKTLo91MpqaznGcNFYUQg1Vg"",""/api/photo?ref=ATKogpdW5CL7MQ8rgRHysurlje2Pzt8iwTqYQ8DgO1492NJpWd9ACVyIdPWpFLnNkMSFAIXpTKcbEdKcbTzEDABd2Yf9cZZsB4eFvbNcQ2hYojod0u2e2RBUAMOmPfjn5Ba3A6aDgNA_5qocpfe-v-S3_L6IYYZSSqK-dWGoThP9HDPDENWGpfZooCUfKPE8GCo3GQon60xWytVr9hE2pVPE_S9RQ3Lk0609_V2-ZJEFLTDAAmlxzs7bFrjGLr5faxXWSvYcmXTbiMv-Ko0O2VowYB_XOiYLvrlhpzDYvJWvY2zlUeCGUQud4NYplgQkLMZY6jt5xz00ITs9OVBmjeLLCkKCn2CrCXlxrtG-LR1in8rHztOyBATkaqMrRF9rd7GiLG4qGf_8ux4PSof4JZIrkibow296uL1jpZclyB8RQk6KrYinewhOPCNeqiAMoA""}",https://www.facebook.com/lovepiehole/,4.5,475,true,,
,토즈모임센터 신촌비즈센터,cafe,,서울 마포구 서강로 136,37.55410644,126.93582281,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfl1lluniiSuvUk2mTKqnYCuS2FC3hpR99_4M_sX_VLGaakxPtnMwtfAcILMmV8__mqeket6DUVd9YUY4TnFQ_UQq8pf2tdXe1Q6ZLGTfPAHKS3zqOlajCOH_w1Sovsij3r9kCMG_sOtcM9CKX5NJGZ8lQccqYwser5xCQdx25GSQxPqosbQPRq0hjysobDX_vm_QT1cWTNDlRCUZqQXqBrbmZ_grenxWfWpKoVNCuFQGsJ_gdZA4Bgc1PpuSn7Sgjosnwqx4ja4KyGTpirbG1hXZa9QBvj97GlOxWFHuybjqAodHtT1XCsEF2pjUFerfTH09b2faqF3rF9TeX-czZ-ZoVWcuZo4KSmsilyr_WYPiXKIljllAm8YIf0NNwQNUEbd4Jm3ehun4_R9GTv8u4xg0hdMLw8ze4a1a0w8tOSH2A8"",""/api/photo?ref=ATKogpe5L4oUTf1vxn5HAkPpFB7fVA7M-lddFE7auYTonviVUAvubUCHYI0p_iqDYgXElQxKjHmarJB_lI7T3gsE2Z44K7cPZXhjTwHauHvaSk557TcVPRl1D8Tv3Uy8rgxdKTkGl3mwIh6XKg-1ar38o2I7Rb_soOECKNMMagTupyVqJ-BcSGGED4Baw_vkKx46JLe4nZdH510zmZqiKCSPv6I-zs1PvVXYBdnpk-PgEqSPhgGlaR_KVQb2rIFvGi28zimAtgs6N9HeImHtHEo5Z1GRZlfXcB3S19lG-LClhYNjiFm-a-yDfXEt0XBtu7Ufhg6XOUAfis5vZinoRyLXitm4J6zq2Mxza8oI58zXtsO3jMoI4EX90BynLMAZCGwEKtHiCUT0Psma_1YZnOKfRTPm0gIGTDC7dyXUkEWiDEeju18t"",""/api/photo?ref=ATKogpfSbjo1KPNULAZ8JE6l5OQqYVqbr_-LgiVCl_lMM4z6nUUfqV9xPd1Uhovn3CG0a5mYbSjkIpO7ekYfklWVVEWk3HzTcsNohmVv2U0f0s7ZCychl7qIgaf1eymVAGaR2xvAgSeVZ_wDX42_FfDfpwC3JfVVUZQuCzYmHCI5_EmTJ9rl0Rljks6_MHvUzmeafckg2u0QXh5YC2O0O0KlrJP4y5Oc7rRYpseKuE_dQKQT5HsXENYHXxZdEDI5-Q1oU8ekltQ6QwWi1bR34fMQycRz--3lwI8hrTRV7REmwsAe5gbL3uVYfp03eiUSEfggU5oGQkVGtjX6lRxVzJ2yyw2Hk0Q0ia7G4362vjWHLT_kgwMc4wuB3tuT7o4dtGRe5oxtiwRU9Ne76lnpCYwNW9lYy17dWu5xQvHIojBjN82G7LLv""}",https://www.toz.co.kr/branchDetail?branch_id=24&url=&path=,3.7,53,true,,
,독수리다방,cafe,,서울 서대문구 연세로 36,37.55878157,126.93723126,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",₩₩(보통),"{""/api/photo?ref=ATKogpdcxz7jqBVkcAw2h6ZxJf-51jIkmC6yuXvPpSUD8Maedpq5U49lvOHYj4fPYsiYa62ZNtHgX7t-PZRu6X6PvmKV3_SEX-jjcKUoKw7WcW8y-fw8xfMTYaKSBem0tuSUNGrbn82bv5mJR48OfU9DsJRLreRDEh7RGegZ6uvJngImtLu3ZNurqMadzZGVfcn6v26rkcVCiVFtjZwaX2p0PhCJ1SK4GX1MvEPfJYmo72DQlJ4dGpR0UuGS2TPbOxzfxTgy6kZBhoCDF64aRpTt-GHJ8FZakIuSJQFnrUwgErvW4o2KEEhUmC6OwtQqbqNtvdVSMC5U62uZrgm5K_LbfIryCdOEoJ3AWZFR178T9sZaiaAH5OIs_7eEDhl_FX9u7qNoyw0-LehJCT1SZvOsLXEyKlBMcGy1vnmUS_VbuF6q1AqlPGYwkKCq3gAJZmjy"",""/api/photo?ref=ATKogpffaRJ_VMRzXWSP8brWQpyJE_mYgRvhcW0wGn-58kE-Zz4DjqX-9Zz_iFOeYHVsIVjla9E99st2oYhC8zgU9wkhT3Q2UXA46Fk8tipBmbgAo0Xm4j3qH9qqsVyUv1Niuc7aWppkN9PDgWojqeOJRzEyirG5yBp9kCrejUGj7Xpy3hO1A275Ut-844DLW0pPmIJRO7GXZbh1Nrt_RaqG-k_J-njbwcHjM49efG68fgX8Q6N1Re12AnJxfbRbGqyKyClTEQN1NIYWtWR7p2BINMjD_bSLG8tTmJVbf6-jj_5QZ2GSmIQ9gEOvD5_eV4Fc6WkvruG3ayHQphbJ28Bs9rF9Mc5QLtjDjAyGCxs_U5t7ZuYksOENdt7gud5nVsbVVrvKphXT2hrd3PiNEaRvPcDEhwiSmjp0Pb3uo34y6JshsBhH"",""/api/photo?ref=ATKogpcKqzOfp-6GxH9PkRAyKl2vqgLHsR66_om1vF3yu1oAV4EvJwpWTUS_0nItw7qfqTcqLPf8RNsp547SC-gFFv0p6HXzAMqI00ZBqQuMqmXN8P-jvoNF-yPmXQdgZrQ22rUDxHdwzhxapkJoWPbieKSVrqxvKNIveW20Z7e8sdqEF1P8ntj3WokV5Fq56qPloSd3wfAl4dJT-xrZHIMkEnIffMQ2PS1K3HOZWXP5NnEXTCVYDLlRtEmFRLPrwTKiN9hm0ZdykYS41BXINC2Xcl7K3WhLTfSllPcYLG978zdGa55bV04Lv73xiqkLx682TyuEkvWWsGCA47IbDU9sQBnsk7bxE9_WW65Ck8H8OyLrMgjx6s57vC_ys65VW_NZHa4LEK5qCeDNlS9z-hm9BJwCS-97U1NpUZO1GBnXkAHCdhVDGEsMB7JKsXwQe4-H""}",http://place.map.kakao.com/18826661,4.5,455,true,,
